"FARM","year","Plot","Size","plantID","TYPE","DBH_cm","basalA","gpsID","Notes","TYPE_clean"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_9","Co",0.54,0.229022104446696,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_10","Co",0.6,0.282743338823081,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_10","Co",0.8,0.502654824574367,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_11","Co",0.65,0.331830724035422,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_11","Co",0.42,0.13854423602331,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_12","Co",0.89,0.622113885227119,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_12","Co",1.54,1.86265028431339,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_12","Co",1.4,1.539380400259,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_12","Co",1.47,1.69716689128555,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_12","Co",2.02,3.20473866592695,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_12","Co",4.17,13.6572101235019,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_13","Co",0.7,0.38484510006475,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_13","Co",0.71,0.395919214168654,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_13","Co",0.52,0.21237166338267,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_14","Co",0.67,0.352565235549115,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_14","Co",0.55,0.237582944427728,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_15","Co",0.65,0.331830724035422,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_15","Co",0.42,0.13854423602331,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_16","Co",0.4,0.125663706143592,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_16","Co",0.65,0.331830724035422,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_17","Co",1.82,2.60155287643771,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_17","Co",0.55,0.237582944427728,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_18","Co",0.45,0.159043128087983,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_19","Co",0.63,0.311724531052447,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_20","Co",0.64,0.321699087727595,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_21","Co",0.57,0.255175863287831,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_22","Co",1.48,1.72033613710577,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_22","Co",2.43,4.63769761504559,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_22","Co",3.76,11.1036450748478,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_22","Co",2.41,4.56167107282872,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_22","Co",3.07,7.40229915020461,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_23","Co",4.01,12.6292810072473,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_23","Co",3.2,8.04247719318987,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_24","Co",3.01,7.11578590019722,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_25","Co",0.7,0.38484510006475,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_25","Co",0.83,0.541060794764502,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_25","Co",0.79,0.490166993776348,NA,NA,"Co"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_26","Citr",10.5,86.5901475145687,NA,NA,"Ci"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_26","Citr",9.5,70.8821842466197,NA,NA,"Ci"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_26","Citr",9.6,72.3822947387088,NA,NA,"Ci"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_26","Citr",7.8,47.7836242611007,NA,NA,"Ci"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_27","Citr",11.3,100.28749148422,NA,NA,"Ci"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_27","Citr",8,50.2654824574367,NA,NA,"Ci"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_27","Citr",17.2,232.352192659501,NA,NA,"Ci"
"UTUA2",2022,"Plot 1","10x10","UTUA2_22_27","Citr",10.5,86.5901475145687,NA,NA,"Ci"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_28","Co",3.31,8.60490081799878,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_28","Co",1.52,1.81458391671346,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_29","Ba",18.7,274.645883758454,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_30","Ba",10.6,88.2473376393373,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_31","Co",1.32,1.36847775990371,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_32","Co",0.97,0.738981131940659,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_32","Co",0.7,0.38484510006475,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_33","Co",1.28,1.28679635091038,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_34","Ba",6.5,33.1830724035422,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_35","Ba",5.6,24.630086404144,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_36","Co",1.5,1.76714586764426,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_37","Ba",6,28.2743338823081,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_38","Co",1.85,2.68802521422777,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_39","Ba",6.8,36.316811075498,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_40","Ba",16,201.061929829747,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_41","Ba",12.5,122.718463030851,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_42","Co",0.9,0.636172512351933,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_43","Ba",5,19.6349540849362,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_44","Ba",12.6,124.689812420979,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_45","unk.",2.01,3.17308711994203,NA,NA,"Tr"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_45","unk.",1.53,1.83853856069709,NA,NA,"Tr"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_46","Ba",7,38.484510006475,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_47","Ba",11.1,96.7689077121996,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_48","Ba",8.8,60.8212337734984,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_49","Co",3.83,11.5209271190608,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_49","Co",2.56,5.14718540364152,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_50","Co",1.3,1.32732289614169,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_50","Co",1.11,0.967689077121996,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_51","Ba",6.4,32.1699087727595,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_52","Ba",8.3,54.1060794764502,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_53","Co",1.31,1.34782178820636,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_53","Co",1.81,2.57304292310638,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_54","Ba",15,176.714586764426,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_55","Ba",11.5,103.868907109313,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_56","Ba",11,95.0331777710912,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_57","Ba",8,50.2654824574367,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_58","Ba",12.9,130.698108370969,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_59","Ba",5.2,21.237166338267,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_60","Ba",7.8,47.7836242611007,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_61","Co",1.88,2.77591126871194,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.52,1.81458391671346,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.66,2.16424317905801,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.97,3.04805173232916,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.35,1.43138815279185,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.62,2.06119894002026,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.78,2.48845554090848,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.15,1.03868907109313,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",1.85,2.68802521422777,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",0.91,0.650388219109427,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_62","Co",0.91,0.650388219109427,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_63","Tree-Center",38.5,1164.15642769587,NA,NA,"Tr"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_64","Co",1.49,1.74366246255867,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_64","Co",1.27,1.26676869774374,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_65","Ba",7.6,45.3645979178366,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_66","Ba",10.1,80.1184666481737,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",2.01,3.17308711994203,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",0.89,0.622113885227119,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",1.19,1.11220233918713,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",1.61,2.03583057934253,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",1.13,1.0028749148422,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",1.18,1.09358840271461,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",1.23,1.188228881404,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",0.73,0.4185386812745,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",0.98,0.75429639612691,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_67","Co",0.6,0.282743338823081,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",1.59,1.98556509688509,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",1.21,1.1499014510302,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",2.12,3.52989350557349,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",1.27,1.26676869774374,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",0.75,0.441786466911065,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",1.2,1.13097335529233,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",0.71,0.395919214168654,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_68","Co",0.86,0.580880481648753,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_69","Ba",5.8,26.4207942166902,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_70","Ba",9.1,65.0388219109427,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_71","Ba",7.2,40.7150407905237,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_72","Ba",16,201.061929829747,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_73","Co",2.13,3.56327292751788,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_73","Co",1.44,1.62860163162095,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_74","Ba",8.1,51.5299735005066,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_75","Ba",6.8,36.316811075498,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_76","Ba",8.5,56.7450173054656,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_77","Ba",17.5,240.528187540469,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_78","Ba",10.1,80.1184666481737,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_79","Ba",10.6,88.2473376393373,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_80","Co",0.72,0.407150407905237,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_81","Co",1.1,0.950331777710913,NA,NA,"Co"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_82","Ba",9.3,67.9290871522453,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_83","Ba",8,50.2654824574367,NA,NA,"Ba"
"UTUA20",2022,"Plot 1","10x10","UTUA20_22_84","Ba",9.7,73.8981131940659,NA,NA,"Ba"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_85","Co",0.98,0.75429639612691,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_85","Co",0.73,0.4185386812745,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_85","Co",1.15,1.03868907109313,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_86","Co",1.01,0.801184666481737,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_86","Co",1.39,1.51746779150021,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_87","Co",0.99,0.769768739945839,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_88","Co",0.98,0.75429639612691,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_88","Co",0.88,0.608212337734984,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_88","Co",1.61,2.03583057934253,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_88","Co",1.35,1.43138815279185,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_89","Co",1.06,0.882473376393373,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_89","Co",0.79,0.490166993776348,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_89","Co",1.75,2.40528187540469,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_90","Ba",8.5,56.7450173054656,NA,NA,"Ba"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_91","Ba",6.5,33.1830724035422,NA,NA,"Ba"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_92","Ba",14,153.9380400259,NA,NA,"Ba"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_93","Co",1.62,2.06119894002026,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_93","Co",0.69,0.373928065593525,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_94","Co",2.22,3.87075630848798,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_94","Co",2.25,3.97607820219958,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_95","Co",1.08,0.916088417786784,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_96","Co",1.21,1.1499014510302,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_97","Co",1.93,2.92552961883916,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_97","Co",1.67,2.19039693789914,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_97","Co",0.9,0.636172512351933,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_98","Co",1.08,0.916088417786784,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_99","Ba",8.7,59.4467869875528,NA,NA,"Ba"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_100","Co",2.1,3.46360590058275,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_100","Co",1.26,1.24689812420979,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_101","Co",1.24,1.20762821603992,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_101","Co",1.3,1.32732289614169,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_101","Co",1.44,1.62860163162095,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_102","Co",1.67,2.19039693789914,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_102","Co",1.15,1.03868907109313,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_103","Co",1.36,1.45267244301992,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_103","Co",1.19,1.11220233918713,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_103","Co",2.01,3.17308711994203,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_103","Co",2.83,6.29017535083382,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_104","Co",2.37,4.41150294398713,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_104","Co",1.8,2.54469004940773,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_104","Co",1.96,3.01718558450764,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_105","Co",1.61,2.03583057934253,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_105","Co",1.21,1.1499014510302,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_106","Co",1.78,2.48845554090848,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_107","Co",0.76,0.453645979178366,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_107","Co",1.38,1.4957122623741,NA,NA,"Co"
"UTUA30",2022,"Plot 1","10x10","UTUA30_22_107","Co",1.05,0.865901475145687,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_108","Shrub",0.94,0.693977817177985,NA,NA,"Tr"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_109","Shrub",0.61,0.29224665660019,NA,NA,"Tr"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_109","Shrub",0.3,0.0706858347057703,NA,NA,"Tr"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_110","Ba",9.2,66.47610054996,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_111","Ba",7.9,49.0166993776348,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_112","Ba",11.3,100.28749148422,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_113","Ba",7.9,49.0166993776348,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_114","Ba",9.2,66.47610054996,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_115","Ba",7,38.484510006475,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_116","Co",1.69,2.24317569447945,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_116","Co",1.17,1.07513154587477,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_116","Co",1.6,2.01061929829747,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_116","Co",0.69,0.373928065593525,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_116","Co",2.35,4.33736135736241,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_117","Co",1.56,1.91134497044403,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_117","Co",0.97,0.738981131940659,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_118","Ba",7.5,44.1786466911065,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_119","tree",10.8,91.6088417786784,NA,NA,"Tr"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_120","Ba",10.9,93.3131557932508,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_121","Ba",12.6,124.689812420979,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_122","Co",2.38,4.44880935674851,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_122","Co",0.83,0.541060794764502,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_122","Co",1.5,1.76714586764426,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_122","Co",0.38,0.113411494794592,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_123","Co",2.21,3.83596316984948,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_123","Co",2.34,4.30052618349907,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_123","Co",2.43,4.63769761504559,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_123","Co",2.01,3.17308711994203,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_124","tree",6.2,30.1907054009979,NA,NA,"Tr"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_125","Co",1.47,1.69716689128555,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_125","Co",1.75,2.40528187540469,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_125","Co",0.92,0.6647610054996,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_126","Co",1.01,0.801184666481737,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_126","Co",1.8,2.54469004940773,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_126","Co",1.36,1.45267244301992,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_127","Co",1.95,2.9864765163188,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_127","Co",0.87,0.594467869875528,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",1.76,2.43284935093994,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",1.64,2.11240690027378,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",1.49,1.74366246255867,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",1.73,2.35061816323222,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",0.55,0.237582944427728,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",1.78,2.48845554090848,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",1.79,2.51649425534176,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",2.97,6.92791865951255,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_128","Co",1.35,1.43138815279185,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_129","tree",6.2,30.1907054009979,NA,NA,"Tr"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_129","tree",4.9,18.8574099031727,NA,NA,"Tr"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_130","Co",0.72,0.407150407905237,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_130","Co",2.04,3.26851299679482,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_130","Co",0.88,0.608212337734984,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_130","Co",2.62,5.39128715282544,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_130","Co",1.7,2.26980069221863,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_131","Co",1.42,1.58367685667461,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_131","Co",2.01,3.17308711994203,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_131","Co",2.4,4.5238934211693,NA,NA,"Co"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_132","Ba",6.3,31.1724531052447,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_133","Ba",6.3,31.1724531052447,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_134","Ba",6.3,31.1724531052447,NA,NA,"Ba"
"UTUA16",2022,"Plot 1","10x10","UTUA16_22_135","Ba",9,63.6172512351933,NA,NA,"Ba"
